Frequency(Hz),Amp(dB)
23440000000,-0.856782079
23450000000,-0.856353695
23460000000,-0.855919903
23470000000,-0.855481606
23480000000,-0.855041773
23490000000,-0.854591105
23500000000,-0.854140916
23510000000,-0.85368725
23520000000,-0.853234684
23530000000,-0.85278038
23540000000,-0.852321141
23550000000,-0.851854223
23560000000,-0.851384243
23570000000,-0.850911614
23580000000,-0.850435457
23590000000,-0.84996249
23600000000,-0.849497729
23610000000,-0.849028605
23620000000,-0.84856729
23630000000,-0.848109282
23640000000,-0.847656514
23650000000,-0.847210987
23660000000,-0.846764658
23670000000,-0.846328528
23680000000,-0.845899587
23690000000,-0.845466349
23700000000,-0.845044198
23710000000,-0.844634279
23720000000,-0.844230114
23730000000,-0.843833378
23740000000,-0.84343694
23750000000,-0.843052623
23760000000,-0.842674579
23770000000,-0.842304396
23780000000,-0.84194957
23790000000,-0.841601776
23800000000,-0.8412645
23810000000,-0.840927158
23820000000,-0.840600332
23830000000,-0.840288328
23840000000,-0.839981708
23850000000,-0.839683011
23860000000,-0.839395834
23870000000,-0.839115462
23880000000,-0.838842667
23890000000,-0.838577295
23900000000,-0.838321655
23910000000,-0.83808242
23920000000,-0.837856972
23930000000,-0.837639397
23940000000,-0.837428362
23950000000,-0.837222144
23960000000,-0.837019079
23970000000,-0.836821864
23980000000,-0.836631869
23990000000,-0.83644437
24000000000,-0.836265942
24010000000,-0.836085805
24020000000,-0.835914179
24030000000,-0.835753229
24040000000,-0.83559768
24050000000,-0.835445773
24060000000,-0.835298944
24070000000,-0.835161846
24080000000,-0.835031796
24090000000,-0.834899809
24100000000,-0.834774172
24110000000,-0.834659728
24120000000,-0.834551492
24130000000,-0.834446268
24140000000,-0.834337156
24150000000,-0.834227018
24160000000,-0.834127826
24170000000,-0.834027718
24180000000,-0.833921779
24190000000,-0.833819895
24200000000,-0.833716625
24210000000,-0.833612095
24220000000,-0.833515148
24230000000,-0.833418493
24240000000,-0.833334079
24250000000,-0.833255936
24260000000,-0.833188035
24270000000,-0.833122339
24280000000,-0.833059921
24290000000,-0.832992102
24300000000,-0.832930819
24310000000,-0.832865616
24320000000,-0.83279913
24330000000,-0.832733647
24340000000,-0.832659584
24350000000,-0.83258084
24360000000,-0.832505074
24370000000,-0.832432828
24380000000,-0.832368506
24390000000,-0.832306866
24400000000,-0.832251697
24410000000,-0.832196827
24420000000,-0.832151871
24430000000,-0.832118189
24440000000,-0.832092845
24450000000,-0.832072468
24460000000,-0.832053028
24470000000,-0.832038882
24480000000,-0.832023071
24490000000,-0.832003931
24500000000,-0.831981696
24510000000,-0.831956308
24520000000,-0.83192266
24530000000,-0.831888931
24540000000,-0.83184665
24550000000,-0.831806442
24560000000,-0.831775865
24570000000,-0.831753204
24580000000,-0.831739838
24590000000,-0.831741012
24600000000,-0.831754633
24610000000,-0.831778809
24620000000,-0.831815875
24630000000,-0.831848087
24640000000,-0.831881754
24650000000,-0.831911039
24660000000,-0.831931995
24670000000,-0.831938794
24680000000,-0.831932852
24690000000,-0.831916013
24700000000,-0.831899033
24710000000,-0.831879923
24720000000,-0.831871361
24730000000,-0.83186251
24740000000,-0.83186447
24750000000,-0.831873655
24760000000,-0.831892231
24770000000,-0.83191089
24780000000,-0.83193778
24790000000,-0.831954931
24800000000,-0.831964965
24810000000,-0.831965266
24820000000,-0.831954827
24830000000,-0.831931905
24840000000,-0.83190286
24850000000,-0.831869411
24860000000,-0.831829199
24870000000,-0.831787598
24880000000,-0.831743041
24890000000,-0.83170138
24900000000,-0.831659124
24910000000,-0.831613569
24920000000,-0.831560152
24930000000,-0.83149812
24940000000,-0.831422637
24950000000,-0.831343852
24960000000,-0.83125822
24970000000,-0.831160454
24980000000,-0.831053425
24990000000,-0.830933934
25000000000,-0.830802263
25010000000,-0.830664373
25020000000,-0.830518589
25030000000,-0.830362905
25040000000,-0.830205061
25050000000,-0.830041156
25060000000,-0.829861994
25070000000,-0.829661904
25080000000,-0.829450564
25090000000,-0.829229918
25100000000,-0.82899996
25110000000,-0.82875374
25120000000,-0.828495519
25130000000,-0.828220524
25140000000,-0.827935488
25150000000,-0.827653763
25160000000,-0.827357677
25170000000,-0.827058929
25180000000,-0.826751373
25190000000,-0.826428471
25200000000,-0.826093677
25210000000,-0.825743667
25220000000,-0.825374086
25230000000,-0.825002808
25240000000,-0.824623087
25250000000,-0.824231867
25260000000,-0.823832042
25270000000,-0.823409908
25280000000,-0.822984384
25290000000,-0.822556086
25300000000,-0.822126811
25310000000,-0.821686176
25320000000,-0.821233041
25330000000,-0.820765309
25340000000,-0.820290347
25350000000,-0.819805111
25360000000,-0.819310197
25370000000,-0.818807391
25380000000,-0.818285792
25390000000,-0.817752164
25400000000,-0.817211333
25410000000,-0.816673266
25420000000,-0.81613599
25430000000,-0.815596069
25440000000,-0.815059734
25450000000,-0.814519008
25460000000,-0.813979322
25470000000,-0.813439549
25480000000,-0.81290281
25490000000,-0.812368095
25500000000,-0.811830138
25510000000,-0.811286561
25520000000,-0.81074144
25530000000,-0.810190752
25540000000,-0.809644334
25550000000,-0.809096449
25560000000,-0.808549592
25570000000,-0.808003116
25580000000,-0.807462729
25590000000,-0.806932328
25600000000,-0.806410264
25610000000,-0.805909183
25620000000,-0.805415736
25630000000,-0.804931898
25640000000,-0.804468902
25650000000,-0.804013103
25660000000,-0.803574882
25670000000,-0.803144804
25680000000,-0.802720791
25690000000,-0.802306189
25700000000,-0.801894153
25710000000,-0.801485517
25720000000,-0.801086577
25730000000,-0.800701414
25740000000,-0.800336906
25750000000,-0.799983192
25760000000,-0.799651325
25770000000,-0.799336572
25780000000,-0.799038297
25790000000,-0.798756577
25800000000,-0.798490502
25810000000,-0.798243474
25820000000,-0.798005752
25830000000,-0.797763928
25840000000,-0.797538521
25850000000,-0.797323548
25860000000,-0.797115509
25870000000,-0.796921626
25880000000,-0.796739487
25890000000,-0.796572672
25900000000,-0.79642441
25910000000,-0.796289816
25920000000,-0.796168261
25930000000,-0.796072297
25940000000,-0.795987027
25950000000,-0.795913511
25960000000,-0.795851798
25970000000,-0.795794831
25980000000,-0.795742266
25990000000,-0.795700296
26000000000,-0.795659192
26010000000,-0.795632641
26020000000,-0.795607441
26030000000,-0.795584535
26040000000,-0.79557885
26050000000,-0.795583605
26060000000,-0.795604428
26070000000,-0.795631303
26080000000,-0.795656952
26090000000,-0.795697108
26100000000,-0.795741463
26110000000,-0.795778862
26120000000,-0.795821328
26130000000,-0.795865484
26140000000,-0.795916371
26150000000,-0.795965285
26160000000,-0.79600975
26170000000,-0.796057938
26180000000,-0.796113087
26190000000,-0.796164331
26200000000,-0.796223458
26210000000,-0.796276383
26220000000,-0.796320154
26230000000,-0.79635593
26240000000,-0.796380452
26250000000,-0.79640378
26260000000,-0.796408799
26270000000,-0.796405742
26280000000,-0.796393071
26290000000,-0.796373651
26300000000,-0.796338889
26310000000,-0.796303971
26320000000,-0.796257814
26330000000,-0.796202482
26340000000,-0.7961399
26350000000,-0.796064983
26360000000,-0.79597776
26370000000,-0.795874316
26380000000,-0.795756148
26390000000,-0.795621176
26400000000,-0.795466573
26410000000,-0.795293851
26420000000,-0.795100172
26430000000,-0.794894262
26440000000,-0.79467603
26450000000,-0.7944479
26460000000,-0.794209736
26470000000,-0.79396411
26480000000,-0.793706985
26490000000,-0.793442748
26500000000,-0.79316989
26510000000,-0.792884443
26520000000,-0.792588164
26530000000,-0.792270084
26540000000,-0.791936314
26550000000,-0.791585007
26560000000,-0.791209683
26570000000,-0.790822884
26580000000,-0.790425467
26590000000,-0.790010938
26600000000,-0.789582106
26610000000,-0.789143131
26620000000,-0.788691289
26630000000,-0.788241899
26640000000,-0.78778814
26650000000,-0.787326256
26660000000,-0.786858466
26670000000,-0.786385513
26680000000,-0.785903657
26690000000,-0.785410278
26700000000,-0.784906227
26710000000,-0.784399608
26720000000,-0.783873419
26730000000,-0.783344489
26740000000,-0.78281061
26750000000,-0.78227484
26760000000,-0.781737128
26770000000,-0.781212097
26780000000,-0.780688389
26790000000,-0.780169724
26800000000,-0.779652401
26810000000,-0.779138858
26820000000,-0.778628569
26830000000,-0.77811892
26840000000,-0.777610281
26850000000,-0.777099014
26860000000,-0.776583698
26870000000,-0.776065909
26880000000,-0.775551067
26890000000,-0.775040705
26900000000,-0.774543164
26910000000,-0.774047822
26920000000,-0.77357144
26930000000,-0.773110516
26940000000,-0.77265805
26950000000,-0.772220717
26960000000,-0.771796177
26970000000,-0.771391583
26980000000,-0.77100044
26990000000,-0.770620929
27000000000,-0.770254579
27010000000,-0.769895315
27020000000,-0.769546943
27030000000,-0.769213679
27040000000,-0.768893429
27050000000,-0.768583621
27060000000,-0.768299116
27070000000,-0.768033701
27080000000,-0.767784339
27090000000,-0.767556341
27100000000,-0.767349056
27110000000,-0.767159566
27120000000,-0.76698938
27130000000,-0.766833155
27140000000,-0.766686983
27150000000,-0.766550755
27160000000,-0.766428828
27170000000,-0.766318151
27180000000,-0.766221289
27190000000,-0.766144994
27200000000,-0.766084895
27210000000,-0.766047608
27220000000,-0.766034473
27230000000,-0.766041468
27240000000,-0.766076253
27250000000,-0.766137092
27260000000,-0.76621361
27270000000,-0.766309301
27280000000,-0.766418271
27290000000,-0.766538663
27300000000,-0.766668871
27310000000,-0.766819438
27320000000,-0.766989878
27330000000,-0.767173823
27340000000,-0.76736878
27350000000,-0.767586643
27360000000,-0.767820685
27370000000,-0.768075942
27380000000,-0.768364852
27390000000,-0.768668724
27400000000,-0.768991341
27410000000,-0.769324121
27420000000,-0.769661669
27430000000,-0.770016882
27440000000,-0.770378319
27450000000,-0.770754535
27460000000,-0.771138102
27470000000,-0.771536083
27480000000,-0.771939014
27490000000,-0.772351917
27500000000,-0.772784927
27510000000,-0.773236804
27520000000,-0.773698655
27530000000,-0.774177964
27540000000,-0.77465967
27550000000,-0.775156341
27560000000,-0.775663162
27570000000,-0.776190203
27580000000,-0.776730292
27590000000,-0.777268014
27600000000,-0.777811395
27610000000,-0.778357554
27620000000,-0.778911854
27630000000,-0.779471357
27640000000,-0.780029965
27650000000,-0.780594361
27660000000,-0.781162346
27670000000,-0.781729025
27680000000,-0.782303237
27690000000,-0.782892498
27700000000,-0.78349308
27710000000,-0.784108316
27720000000,-0.784738759
27730000000,-0.785380498
27740000000,-0.78602601
27750000000,-0.7866715
27760000000,-0.787317493
27770000000,-0.787958031
27780000000,-0.788595319
27790000000,-0.78922753
27800000000,-0.789849089
27810000000,-0.790465673
27820000000,-0.791079074
27830000000,-0.79171016
27840000000,-0.792336529
27850000000,-0.792970148
27860000000,-0.793612943
27870000000,-0.794253411
27880000000,-0.794895076
27890000000,-0.795533873
27900000000,-0.796164513
27910000000,-0.796782846
27920000000,-0.797387547
27930000000,-0.797975097
27940000000,-0.798559908
27950000000,-0.799139399
27960000000,-0.799717108
27970000000,-0.800293704
27980000000,-0.800871644
27990000000,-0.80143682
28000000000,-0.801996804
28010000000,-0.80254703
28020000000,-0.803087953
28030000000,-0.803610252
28040000000,-0.804114536
28050000000,-0.804601775
28060000000,-0.80506966
28070000000,-0.805523297
28080000000,-0.805971834
28090000000,-0.806406803
28100000000,-0.806824823
28110000000,-0.80723408
28120000000,-0.807624793
28130000000,-0.80799798
28140000000,-0.808351428
28150000000,-0.808691115
28160000000,-0.809012858
28170000000,-0.809316886
28180000000,-0.809604037
28190000000,-0.809871871
28200000000,-0.810119196
28210000000,-0.81035955
28220000000,-0.810580158
28230000000,-0.810786845
28240000000,-0.810968829
28250000000,-0.811128842
28260000000,-0.811268962
28270000000,-0.811390515
28280000000,-0.811491252
28290000000,-0.811577473
28300000000,-0.811648171
28310000000,-0.81170264
28320000000,-0.811742885
28330000000,-0.81176514
28340000000,-0.811774073
28350000000,-0.811769515
28360000000,-0.811742676
28370000000,-0.811693144
28380000000,-0.81161305
28390000000,-0.811511812
28400000000,-0.811383547
28410000000,-0.81124243
28420000000,-0.811078999
28430000000,-0.810893917
28440000000,-0.810692746
28450000000,-0.81047517
28460000000,-0.810247112
28470000000,-0.810000345
28480000000,-0.809736552
28490000000,-0.80945206
28500000000,-0.809148167
28510000000,-0.808830157
28520000000,-0.808489097
28530000000,-0.808130736
28540000000,-0.807757042
28550000000,-0.807370198
28560000000,-0.806972216
28570000000,-0.806559519
28580000000,-0.806140681
28590000000,-0.805716539
28600000000,-0.805289021
28610000000,-0.804856107
28620000000,-0.804423734
28630000000,-0.803986153
28640000000,-0.803535715
28650000000,-0.803082009
28660000000,-0.802624602
28670000000,-0.802156547
28680000000,-0.801684274
28690000000,-0.80120905
28700000000,-0.800733423
28710000000,-0.800255824
28720000000,-0.799787778
28730000000,-0.799330214
28740000000,-0.798882569
28750000000,-0.798440199
28760000000,-0.798004361
28770000000,-0.797565142
28780000000,-0.797131529
28790000000,-0.796707369
28800000000,-0.796286504
28810000000,-0.795862646
28820000000,-0.79545346
28830000000,-0.795053732
28840000000,-0.794661005
28850000000,-0.794291568
28860000000,-0.793943586
28870000000,-0.793622829
28880000000,-0.793331277
28890000000,-0.793062818
28900000000,-0.792808453
28910000000,-0.792580973
28920000000,-0.792358023
28930000000,-0.792154066
28940000000,-0.791963438
28950000000,-0.791779031
28960000000,-0.791605197
28970000000,-0.7914433
28980000000,-0.791295756
28990000000,-0.791169111
29000000000,-0.791075554
29010000000,-0.79100878
29020000000,-0.79097476
29030000000,-0.790978858
29040000000,-0.791013923
29050000000,-0.791084415
29060000000,-0.791179832
29070000000,-0.791306321
29080000000,-0.791451504
29090000000,-0.791618915
29100000000,-0.791805427
29110000000,-0.792006565
29120000000,-0.792223116
29130000000,-0.792456052
29140000000,-0.792715642
29150000000,-0.792989681
29160000000,-0.793278247
29170000000,-0.793588479
29180000000,-0.793933098
29190000000,-0.794302184
29200000000,-0.794699698
29210000000,-0.795123727
29220000000,-0.795576804
29230000000,-0.796039627
29240000000,-0.796512788
29250000000,-0.796991628
29260000000,-0.797472163
29270000000,-0.797954477
29280000000,-0.798428424
29290000000,-0.798909807
29300000000,-0.799395606
29310000000,-0.799882442
29320000000,-0.800380371
29330000000,-0.800894397
29340000000,-0.801434358
29350000000,-0.801990788
29360000000,-0.802568612
29370000000,-0.803156953
29380000000,-0.803751627
29390000000,-0.804341874
29400000000,-0.804922125
29410000000,-0.805484522
29420000000,-0.806030653
29430000000,-0.806559388
29440000000,-0.807069808
29450000000,-0.807558634
29460000000,-0.808038278
29470000000,-0.808496091
29480000000,-0.808948257
29490000000,-0.80939684
29500000000,-0.809825462
29510000000,-0.810248666
29520000000,-0.810659291
29530000000,-0.811043284
29540000000,-0.811411938
29550000000,-0.811750844
29560000000,-0.812062588
29570000000,-0.812346042
29580000000,-0.812597238
29590000000,-0.812833079
29600000000,-0.81303624
29610000000,-0.81321424
29620000000,-0.813369803
29630000000,-0.813498826
29640000000,-0.813599302
29650000000,-0.813678425
29660000000,-0.813729694
29670000000,-0.813754787
29680000000,-0.813744756
29690000000,-0.813702699
29700000000,-0.813623959
29710000000,-0.813510486
29720000000,-0.813350968
29730000000,-0.813156389
29740000000,-0.812935179
29750000000,-0.812682592
29760000000,-0.812403683
29770000000,-0.812098135
29780000000,-0.811758383
29790000000,-0.811391905
29800000000,-0.811000245
29810000000,-0.810574438
29820000000,-0.81012012
29830000000,-0.809629636
29840000000,-0.809100873
29850000000,-0.808535353
29860000000,-0.807945813
29870000000,-0.807330727
29880000000,-0.806672477
29890000000,-0.805992321
29900000000,-0.805283505
29910000000,-0.804556195
29920000000,-0.803814508
29930000000,-0.80305348
29940000000,-0.802270925
29950000000,-0.801469361
29960000000,-0.800649888
29970000000,-0.79980883
29980000000,-0.798945292
29990000000,-0.798058795
30000000000,-0.797161536
30010000000,-0.796250394
30020000000,-0.795321361
30030000000,-0.794385905
30040000000,-0.793437189
30050000000,-0.792479517
30060000000,-0.791515044
30070000000,-0.790548807
30080000000,-0.789575226
30090000000,-0.788585395
30100000000,-0.787600137
30110000000,-0.786614637
30120000000,-0.785624375
30130000000,-0.784629855
30140000000,-0.783637494
30150000000,-0.78264789
30160000000,-0.781661069
30170000000,-0.780676584
30180000000,-0.779702122
30190000000,-0.778738785
30200000000,-0.77778136
30210000000,-0.776838439
30220000000,-0.775904864
30230000000,-0.774990009
30240000000,-0.774088517
30250000000,-0.773196868
30260000000,-0.772334294
30270000000,-0.771486177
30280000000,-0.770656882
30290000000,-0.769843848
30300000000,-0.769047883
30310000000,-0.768264144
30320000000,-0.767496196
30330000000,-0.766744532
30340000000,-0.766006817
30350000000,-0.765287903
30360000000,-0.764594345
30370000000,-0.763921804
30380000000,-0.763278821
30390000000,-0.762662919
30400000000,-0.762073148
30410000000,-0.76151004
30420000000,-0.760975249
30430000000,-0.760469395
30440000000,-0.759986196
30450000000,-0.759531075
30460000000,-0.759094933
30470000000,-0.758688453
30480000000,-0.758308103
30490000000,-0.757953469
30500000000,-0.757627948
30510000000,-0.75732179
30520000000,-0.757035643
30530000000,-0.756780825
30540000000,-0.756552593
30550000000,-0.756347494
30560000000,-0.756167032
30570000000,-0.756007155
30580000000,-0.755863987
30590000000,-0.755732368
30600000000,-0.755623808
30610000000,-0.755544391
30620000000,-0.755478557
30630000000,-0.75542794
30640000000,-0.755408645
30650000000,-0.755394046
30660000000,-0.755391351
30670000000,-0.755412538
30680000000,-0.755442029
30690000000,-0.755492204
30700000000,-0.755540639
30710000000,-0.755597291
30720000000,-0.755663835
30730000000,-0.755727191
30740000000,-0.755796706
30750000000,-0.755877238
30760000000,-0.755967345
30770000000,-0.75606959
30780000000,-0.756172079
30790000000,-0.756287132
30800000000,-0.756413598
30810000000,-0.756559545
30820000000,-0.756693062
30830000000,-0.756823684
30840000000,-0.75694613
30850000000,-0.757055719
30860000000,-0.757151032
30870000000,-0.757245435
30880000000,-0.757331075
30890000000,-0.75741513
30900000000,-0.757497049
30910000000,-0.757568194
30920000000,-0.757658251
30930000000,-0.757739372
30940000000,-0.757822256
30950000000,-0.757903252
30960000000,-0.757978271
30970000000,-0.758036248
30980000000,-0.758086225
30990000000,-0.758119338
31000000000,-0.758120506
31010000000,-0.758115945
31020000000,-0.758085056
31030000000,-0.758038929
31040000000,-0.7579714
31050000000,-0.757888632
31060000000,-0.757794256
31070000000,-0.757688644
31080000000,-0.757571973
31090000000,-0.757444573
31100000000,-0.757303384
31110000000,-0.757148528
31120000000,-0.756978412
31130000000,-0.756791566
31140000000,-0.756581753
31150000000,-0.756354513
31160000000,-0.756118132
31170000000,-0.755862277
31180000000,-0.755576101
31190000000,-0.75526039
31200000000,-0.754920975
31210000000,-0.754563526
31220000000,-0.754178219
31230000000,-0.753772443
31240000000,-0.753352469
31250000000,-0.752916827
31260000000,-0.752464744
31270000000,-0.752005793
31280000000,-0.751545645
31290000000,-0.751076243
31300000000,-0.75058555
31310000000,-0.750084933
31320000000,-0.749568427
31330000000,-0.749031232
31340000000,-0.748466926
31350000000,-0.747879463
31360000000,-0.747270914
31370000000,-0.746634198
31380000000,-0.745978328
31390000000,-0.745319641
31400000000,-0.744655015
31410000000,-0.744003136
31420000000,-0.743354456
31430000000,-0.742709169
31440000000,-0.742066432
31450000000,-0.741424191
31460000000,-0.740781605
31470000000,-0.740130302
31480000000,-0.73947293
31490000000,-0.73880616
31500000000,-0.73813776
31510000000,-0.737464887
31520000000,-0.736789644
31530000000,-0.736119296
31540000000,-0.735461249
31550000000,-0.734801613
31560000000,-0.734146613
31570000000,-0.733499002
31580000000,-0.732865138
31590000000,-0.73224089
31600000000,-0.731642611
31610000000,-0.73105557
31620000000,-0.730476201
31630000000,-0.729917505
31640000000,-0.729383624
31650000000,-0.728852013
31660000000,-0.728339397
31670000000,-0.727844784
31680000000,-0.727362662
31690000000,-0.72689108
31700000000,-0.726434256
31710000000,-0.725990395
31720000000,-0.725583091
31730000000,-0.725188077
31740000000,-0.724817866
31750000000,-0.724485726
31760000000,-0.724181398
31770000000,-0.723904462
31780000000,-0.723667734
31790000000,-0.723468645
31800000000,-0.72329848
31810000000,-0.723155091
31820000000,-0.723031407
31830000000,-0.722921501
31840000000,-0.722841634
31850000000,-0.722773177
31860000000,-0.722721203
31870000000,-0.722687229
31880000000,-0.722705807
31890000000,-0.722741619
31900000000,-0.722828333
31910000000,-0.722944752
31920000000,-0.72310459
31930000000,-0.723299225
31940000000,-0.723533799
31950000000,-0.723803578
31960000000,-0.724101337
31970000000,-0.724422747
31980000000,-0.724771233
31990000000,-0.725144871
32000000000,-0.725531915
32010000000,-0.725934476
32020000000,-0.726369766
32030000000,-0.72682818
32040000000,-0.727311357
32050000000,-0.72782348
32060000000,-0.728368304
32070000000,-0.728939781
32080000000,-0.729544379
32090000000,-0.730184982
32100000000,-0.730857647
32110000000,-0.73155129
32120000000,-0.732281478
32130000000,-0.733036742
32140000000,-0.733813217
32150000000,-0.734609208
32160000000,-0.735415007
32170000000,-0.736236496
32180000000,-0.737067403
32190000000,-0.737915903
32200000000,-0.738782885
32210000000,-0.739653718
32220000000,-0.740551199
32230000000,-0.741466778
32240000000,-0.742404516
32250000000,-0.743362463
32260000000,-0.744325667
32270000000,-0.745303259
32280000000,-0.746287849
32290000000,-0.747284574
32300000000,-0.748278551
32310000000,-0.74927832
32320000000,-0.750285263
32330000000,-0.751295968
32340000000,-0.752321016
32350000000,-0.75335391
32360000000,-0.754397144
32370000000,-0.755452156
32380000000,-0.756504592
32390000000,-0.757561701
32400000000,-0.758614141
32410000000,-0.759655825
32420000000,-0.760693864
32430000000,-0.761714191
32440000000,-0.762724473
32450000000,-0.763725292
32460000000,-0.764712609
32470000000,-0.765687067
32480000000,-0.766656712
32490000000,-0.767622507
32500000000,-0.768571424
32510000000,-0.769505669
32520000000,-0.770434956
32530000000,-0.771348099
32540000000,-0.7722415
32550000000,-0.773121003
32560000000,-0.773983579
32570000000,-0.774818487
32580000000,-0.775633524
32590000000,-0.776427414
32600000000,-0.777187686
32610000000,-0.777918917
32620000000,-0.778634805
32630000000,-0.779332453
32640000000,-0.780001878
32650000000,-0.780660628
32660000000,-0.781299093
32670000000,-0.781922545
32680000000,-0.782534822
32690000000,-0.783131553
32700000000,-0.783717731
32710000000,-0.784277775
32720000000,-0.784814466
32730000000,-0.785328863
32740000000,-0.785813021
32750000000,-0.786268675
32760000000,-0.786694732
32770000000,-0.78709279
32780000000,-0.787461696
32790000000,-0.787802973
32800000000,-0.788135132
32810000000,-0.788438867
32820000000,-0.788735293
32830000000,-0.789014843
32840000000,-0.78928245
32850000000,-0.789528404
32860000000,-0.789767549
32870000000,-0.789970644
32880000000,-0.790150602
32890000000,-0.790300296
32900000000,-0.79042661
32910000000,-0.790540705
32920000000,-0.790625503
32930000000,-0.790700454
32940000000,-0.790768458
32950000000,-0.790828239
32960000000,-0.790864482
32970000000,-0.790902356
32980000000,-0.79093225
32990000000,-0.790961656
33000000000,-0.790985371
33010000000,-0.790994909
33020000000,-0.791006126
33030000000,-0.791004754
33040000000,-0.791004825
33050000000,-0.791001225
33060000000,-0.790995269
33070000000,-0.790987997
33080000000,-0.790988586
33090000000,-0.790997882
33100000000,-0.791014666
33110000000,-0.791051045
33120000000,-0.791097228
33130000000,-0.791156238
33140000000,-0.791240841
33150000000,-0.791333742
33160000000,-0.791438344
33170000000,-0.79155598
33180000000,-0.791690728
33190000000,-0.791848475
33200000000,-0.792028405
33210000000,-0.792224506
33220000000,-0.792443452
33230000000,-0.792699465
33240000000,-0.792975625
33250000000,-0.793277949
33260000000,-0.793620314
33270000000,-0.793988857
33280000000,-0.794386509
33290000000,-0.794813498
33300000000,-0.795270451
33310000000,-0.795758219
33320000000,-0.796261329
33330000000,-0.796800095
33340000000,-0.797367994
33350000000,-0.797961215
33360000000,-0.798588319
33370000000,-0.799256989
33380000000,-0.799962588
33390000000,-0.800700672
33400000000,-0.801471157
33410000000,-0.802272615
33420000000,-0.803112187
33430000000,-0.803976731
33440000000,-0.804873427
33450000000,-0.805809554
33460000000,-0.806770821
33470000000,-0.807774558
33480000000,-0.80880309
33490000000,-0.809865413
33500000000,-0.810958339
33510000000,-0.81207168
33520000000,-0.81321627
33530000000,-0.814395893
33540000000,-0.815595091
33550000000,-0.816830892
33560000000,-0.818094919
33570000000,-0.819386905
33580000000,-0.820699098
33590000000,-0.822040033
33600000000,-0.823396054
33610000000,-0.824777424
33620000000,-0.82618767
33630000000,-0.827613129
33640000000,-0.829060587
33650000000,-0.830538425
33660000000,-0.832028697
33670000000,-0.833542022
33680000000,-0.835083819
33690000000,-0.836641948
33700000000,-0.838213751
33710000000,-0.839801876
33720000000,-0.841389206
33730000000,-0.842989886
33740000000,-0.84459534
33750000000,-0.846193423
33760000000,-0.847794756
33770000000,-0.849403416
33780000000,-0.851010727
33790000000,-0.852614584
33800000000,-0.85421961
33810000000,-0.855836795
33820000000,-0.857465199
33830000000,-0.859096863
33840000000,-0.860718262
33850000000,-0.862341601
33860000000,-0.863949297
33870000000,-0.865551587
33880000000,-0.867118589
33890000000,-0.868669218
33900000000,-0.870181188
33910000000,-0.871667444
33920000000,-0.873122165
33930000000,-0.874555521
33940000000,-0.875963165
33950000000,-0.877347984
33960000000,-0.878704361
33970000000,-0.880045422
33980000000,-0.881365741
33990000000,-0.882673254
34000000000,-0.883950875
34010000000,-0.885205065
34020000000,-0.886419186
34030000000,-0.887599789
34040000000,-0.888743136
34050000000,-0.889842481
34060000000,-0.890893492
34070000000,-0.89190789
34080000000,-0.892882887
34090000000,-0.893812994
34100000000,-0.894691724
34110000000,-0.895525021
34120000000,-0.896304871
34130000000,-0.897050376
34140000000,-0.897762308
34150000000,-0.8984339
34160000000,-0.899069154
34170000000,-0.899665765
34180000000,-0.900220368
34190000000,-0.90072718
34200000000,-0.901194175
34210000000,-0.901615011
34220000000,-0.901973506
34230000000,-0.90227179
34240000000,-0.902517398
34250000000,-0.902704866
34260000000,-0.902844927
34270000000,-0.902936648
34280000000,-0.90298062
34290000000,-0.902985756
34300000000,-0.902963784
34310000000,-0.902911728
34320000000,-0.902821604
34330000000,-0.902702983
34340000000,-0.90253969
34350000000,-0.902333406
34360000000,-0.902073163
34370000000,-0.901758247
34380000000,-0.901394191
34390000000,-0.900981974
34400000000,-0.900531296
34410000000,-0.900047128
34420000000,-0.899516555
34430000000,-0.898959043
34440000000,-0.898378188
34450000000,-0.89777389
34460000000,-0.897147069
34470000000,-0.896507145
34480000000,-0.895832884
34490000000,-0.895123078
34500000000,-0.894389057
34510000000,-0.893617172
34520000000,-0.89281603
34530000000,-0.891975469
34540000000,-0.891106637
34550000000,-0.890201944
34560000000,-0.889272535
34570000000,-0.888321979
34580000000,-0.887344976
34590000000,-0.886354562
34600000000,-0.885356211
34610000000,-0.884339932
34620000000,-0.883300045
34630000000,-0.882248268
34640000000,-0.881187782
34650000000,-0.880116889
34660000000,-0.87904649
34670000000,-0.877961339
34680000000,-0.876870476
34690000000,-0.875766126
34700000000,-0.874644614
34710000000,-0.87351953
34720000000,-0.872382295
34730000000,-0.871236912
34740000000,-0.870096466
34750000000,-0.868959214
34760000000,-0.86782372
34770000000,-0.866699854
34780000000,-0.865595571
34790000000,-0.864502398
34800000000,-0.863423684
34810000000,-0.862368291
34820000000,-0.861317118
34830000000,-0.860283663
34840000000,-0.859265555
34850000000,-0.858253024
34860000000,-0.857237329
34870000000,-0.85624699
34880000000,-0.855257788
34890000000,-0.854288351
34900000000,-0.853342346
34910000000,-0.852420624
34920000000,-0.851522043
34930000000,-0.850654961
34940000000,-0.849814011
34950000000,-0.848995203
34960000000,-0.848218287
34970000000,-0.847468268
34980000000,-0.846748386
34990000000,-0.846051607
35000000000,-0.845375506
35010000000,-0.844728527
35020000000,-0.844098736
35030000000,-0.84349969
35040000000,-0.842944364
35050000000,-0.842421716
35060000000,-0.841942842
35070000000,-0.841505016
35080000000,-0.841098883
